pair,label,split,method,convention,changed_rows,endpoint_rows,n,mrr,global_mrr,delta_mrr,harm_rate,benefit_rate,rank_change_rate,conditional_loss,mean_loss,mean_gain,action_rate,mean_abs_alpha_deviation
mkgw_mhyper_native,W-N,test,Relation,normalized_endpoint,3,3162,25644,0.36896221120396067,0.36466512265731504,0.004297088546645634,0.26813289658399625,0.3344642021525503,0.6025970987365465,0.053671124829779676,0.014390994163530067,0.0186880827101757,1.0,0.3050421136686344
mkgw_mhyper_native,W-N,test,Equal,raw_endpoint,0,0,25644,0.3649679379474283,0.36466512265731504,0.0003028152901132736,0.15114646700982687,0.360981126189362,0.5121275931991889,0.04763215506043981,0.007199431953449724,0.007502247243562997,1.0,0.050000000000000044
mkgw_mhyper_native,W-N,test,Equal,normalized_endpoint,0,0,25644,0.3649679379474283,0.36466512265731504,0.0003028152901132736,0.15114646700982687,0.360981126189362,0.5121275931991889,0.04763215506043981,0.007199431953449724,0.007502247243562997,1.0,0.050000000000000044
mkgw_mhyper_native,W-N,test,RRF,raw_endpoint,0,0,25644,0.3455464247470944,0.36466512265731504,-0.019118697910220684,0.322531586335985,0.3416783653096241,0.6642099516456091,0.1070415404184633,0.034524277835014425,0.015405579924793739,,
mkgw_mhyper_native,W-N,test,RRF,normalized_endpoint,0,0,25644,0.3455464247470944,0.36466512265731504,-0.019118697910220684,0.322531586335985,0.3416783653096241,0.6642099516456091,0.1070415404184633,0.034524277835014425,0.015405579924793739,,
mkgw_mhyper_adamf,W-A,dev,Global,raw_endpoint,0,25656,25656,0.35282196536677013,0.35282196536677013,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev,Global,normalized_endpoint,0,25656,25656,0.35282196536677013,0.35282196536677013,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev,ADC,raw_endpoint,0,20659,25656,0.35404657914210447,0.35282196536677013,0.0012246137753343998,0.03730121608980355,0.13170408481446835,0.1690053009042719,0.03959302528965688,0.0014768679919785483,0.002701481767312948,0.19476925475522294,0.03820548799501091
mkgw_mhyper_adamf,W-A,dev,ADC,normalized_endpoint,0,20659,25656,0.35404657914210447,0.35282196536677013,0.0012246137753343998,0.03730121608980355,0.13170408481446835,0.1690053009042719,0.03959302528965688,0.0014768679919785483,0.002701481767312948,0.19476925475522294,0.03820548799501091
mkgw_mhyper_adamf,W-A,dev,Query-soft,raw_endpoint,0,0,25656,0.33292053160459634,0.35282196536677013,-0.019901433762173727,0.260562831306517,0.436895852821952,0.697458684128469,0.1411407478335976,0.03677603286824134,0.016874599106067614,1.0,0.4809635173058933
mkgw_mhyper_adamf,W-A,dev,Query-soft,normalized_endpoint,0,0,25656,0.33292053160459634,0.35282196536677013,-0.019901433762173727,0.260562831306517,0.436895852821952,0.697458684128469,0.1411407478335976,0.03677603286824134,0.016874599106067614,1.0,0.4809635173058933
mkgw_mhyper_adamf,W-A,dev,Relation,raw_endpoint,0,20112,25656,0.3540039663393243,0.35282196536677013,0.0011820009725542159,0.04123791705643904,0.09693638914873713,0.13817430620517618,0.08031860767517575,0.0033121720813975657,0.004494173053951782,0.21608980355472404,0.07025257249766137
mkgw_mhyper_adamf,W-A,dev,Relation,normalized_endpoint,0,20112,25656,0.3540039663393243,0.35282196536677013,0.0011820009725542159,0.04123791705643904,0.09693638914873713,0.13817430620517618,0.08031860767517575,0.0033121720813975657,0.004494173053951782,0.21608980355472404,0.07025257249766137
mkgw_mhyper_adamf,W-A,dev,Equal,raw_endpoint,0,0,25656,0.3285660892680115,0.35282196536677013,-0.02425587609875855,0.26629248518864984,0.44172903024633614,0.7080215154349859,0.15446879137222563,0.04113387833859703,0.016878002239838485,1.0,0.5
mkgw_mhyper_adamf,W-A,dev,Equal,normalized_endpoint,0,0,25656,0.3285660892680115,0.35282196536677013,-0.02425587609875855,0.26629248518864984,0.44172903024633614,0.7080215154349859,0.15446879137222563,0.04113387833859703,0.016878002239838485,1.0,0.5
mkgw_mhyper_adamf,W-A,dev,RRF,raw_endpoint,0,0,25656,0.31508730617272823,0.35282196536677013,-0.03773465919404181,0.3679061428125974,0.39090271281571565,0.758808855628313,0.16747132775185836,0.06161373022489052,0.023879071030848714,,
mkgw_mhyper_adamf,W-A,dev,RRF,normalized_endpoint,0,0,25656,0.31508730617272823,0.35282196536677013,-0.03773465919404181,0.3679061428125974,0.39090271281571565,0.758808855628313,0.16747132775185836,0.06161373022489052,0.023879071030848714,,
mkgw_mhyper_adamf,W-A,test,Global,raw_endpoint,1,25644,25644,0.3597209394760818,0.3597209394760818,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,normalized_endpoint,1,25644,25644,0.3597209394790749,0.3597209394790749,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,ADC,raw_endpoint,1,20440,25644,0.36073485108823533,0.3597209394760818,0.001013911612153524,0.03618780221494307,0.1380439868975199,0.17423178911246295,0.039379354634442684,0.0014250522968633134,0.0024389639090168372,0.20293245983465918,0.040038605521759474
mkgw_mhyper_adamf,W-A,test,ADC,normalized_endpoint,1,20440,25644,0.3607348510912284,0.3597209394790749,0.001013911612153524,0.03618780221494307,0.1380439868975199,0.17423178911246295,0.039379354634442684,0.0014250522968633134,0.0024389639090168372,0.20293245983465918,0.040038605521759474
mkgw_mhyper_adamf,W-A,test,Query-soft,raw_endpoint,0,0,25644,0.34061790965658406,0.3597209394760818,-0.019103029819497762,0.2636094213071284,0.43312275776009984,0.6967321790672282,0.14657061378394465,0.03863739468021626,0.0195343648607185,1.0,0.4828907346747777
mkgw_mhyper_adamf,W-A,test,Query-soft,normalized_endpoint,0,0,25644,0.34061790965658406,0.3597209394790749,-0.019103029822490854,0.2636094213071284,0.43312275776009984,0.6967321790672282,0.14657061378394465,0.03863739468021626,0.019534364857725407,1.0,0.4828907346747777
mkgw_mhyper_adamf,W-A,test,Relation,raw_endpoint,1,20364,25644,0.3586724782253811,0.3597209394760818,-0.0010484612507006563,0.04507877086257994,0.08848073623459679,0.13355950709717673,0.10063278950870945,0.004536402459525351,0.003487941208824695,0.20589611605053815,0.06885821278658938
mkgw_mhyper_adamf,W-A,test,Relation,normalized_endpoint,1,20364,25644,0.3586724782283742,0.3597209394790749,-0.0010484612507006563,0.04507877086257994,0.08848073623459679,0.13355950709717673,0.10063278950870945,0.004536402459525351,0.003487941208824695,0.20589611605053815,0.06885821278658938
mkgw_mhyper_adamf,W-A,test,Equal,raw_endpoint,0,0,25644,0.33664454128382654,0.3597209394760818,-0.023076398192255237,0.26727499610045236,0.4388550928092341,0.7061300889096864,0.1588751784315433,0.04246336269574941,0.01938696450349417,1.0,0.5
mkgw_mhyper_adamf,W-A,test,Equal,normalized_endpoint,0,0,25644,0.33664454128382654,0.3597209394790749,-0.023076398195248326,0.26727499610045236,0.4388550928092341,0.7061300889096864,0.1588751784315433,0.04246336269574941,0.019386964500501078,1.0,0.5
mkgw_mhyper_adamf,W-A,test,RRF,raw_endpoint,0,0,25644,0.3224709170162916,0.3597209394760818,-0.03725002245979023,0.370145063172672,0.3896038059585088,0.7597488691311808,0.17157495999302877,0.0635076244054683,0.02625760194567807,,
mkgw_mhyper_adamf,W-A,test,RRF,normalized_endpoint,0,0,25644,0.3224709170162916,0.3597209394790749,-0.03725002246278332,0.370145063172672,0.3896038059585088,0.7597488691311808,0.17157495999302877,0.0635076244054683,0.026257601942684977,,
db15k_mhyper_native,D-N,dev,Global,raw_endpoint,1,47532,47532,0.38258701302410913,0.38258701302410913,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,D-N,dev,Global,normalized_endpoint,1,47532,47532,0.38258701583598537,0.38258701583598537,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,D-N,dev,ADC,raw_endpoint,1,43699,47532,0.3826651257742483,0.38258701302410913,7.811275013916163e-05,0.013969536312379028,0.033598417907935704,0.047567954220314734,0.031631393862461187,0.0004418759051728147,0.0005199886553119763,0.08064041067070606,0.008117689135740132
db15k_mhyper_native,D-N,dev,ADC,normalized_endpoint,1,43699,47532,0.3826651285861246,0.38258701583598537,7.811275013916163e-05,0.013969536312379028,0.033598417907935704,0.047567954220314734,0.031631393862461187,0.0004418759051728147,0.0005199886553119763,0.08064041067070606,0.008117689135740132
db15k_mhyper_native,D-N,dev,Query-soft,raw_endpoint,0,0,47532,0.3688208200983957,0.38258701302410913,-0.013766192925713428,0.29885130017672307,0.36104098291677184,0.6598922830934949,0.12172288458765053,0.036377042320280564,0.022610849394567135,1.0,0.4927648741900193
db15k_mhyper_native,D-N,dev,Query-soft,normalized_endpoint,0,0,47532,0.3688208200983957,0.38258701583598537,-0.013766195737589706,0.29885130017672307,0.36104098291677184,0.6598922830934949,0.12172288458765053,0.036377042320280564,0.022610846582690854,1.0,0.4927648741900193
db15k_mhyper_native,D-N,dev,Relation,raw_endpoint,1,25998,47532,0.38576628823932235,0.38258701302410913,0.0031792752152132813,0.10119498443154086,0.1924598165446436,0.29365480097618446,0.06819722653825526,0.006901217277813006,0.010080492493026288,0.45304216107043677,0.13879070941681393
db15k_mhyper_native,D-N,dev,Relation,normalized_endpoint,1,25998,47532,0.3857662910511987,0.38258701583598537,0.0031792752152132813,0.10119498443154086,0.1924598165446436,0.29365480097618446,0.06819722653825526,0.006901217277813006,0.010080492493026288,0.45304216107043677,0.13879070941681393
db15k_mhyper_native,D-N,dev,Equal,raw_endpoint,0,0,47532,0.36764905181441776,0.38258701302410913,-0.014937961209691378,0.3028275687957587,0.36064125220903814,0.6634688210047968,0.12299716710238583,0.03724693308238117,0.022308971872689782,1.0,0.5
db15k_mhyper_native,D-N,dev,Equal,normalized_endpoint,0,0,47532,0.36764905181441776,0.38258701583598537,-0.014937964021567657,0.3028275687957587,0.36064125220903814,0.6634688210047968,0.12299716710238583,0.03724693308238117,0.02230896906081351,1.0,0.5
db15k_mhyper_native,D-N,dev,RRF,raw_endpoint,0,0,47532,0.3608495994060616,0.38258701302410913,-0.021737413618047596,0.38540351763022807,0.32321383489017924,0.7086173525204073,0.1357779998193752,0.052329318747183655,0.03059190512913606,,
db15k_mhyper_native,D-N,dev,RRF,normalized_endpoint,0,0,47532,0.3608495994060616,0.38258701583598537,-0.02173741642992387,0.38540351763022807,0.32321383489017924,0.7086173525204073,0.13577800711530308,0.05232932155905994,0.03059190512913606,,
db15k_mhyper_native,D-N,test,Global,raw_endpoint,2,59412,59412,0.3745666587877784,0.3745666587877784,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,D-N,test,Global,normalized_endpoint,2,59412,59412,0.37457507689857933,0.37457507689857933,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,D-N,test,ADC,raw_endpoint,2,54734,59412,0.3744854355331475,0.3745666587877784,-8.12232546308676e-05,0.014239547566148253,0.033983033730559484,0.048222581296707735,0.04336259985729121,0.0006174638032597515,0.000536240548628884,0.07873830202652662,0.007954621961893218
db15k_mhyper_native,D-N,test,ADC,normalized_endpoint,2,54734,59412,0.37449385364394844,0.37457507689857933,-8.12232546308676e-05,0.014239547566148253,0.033983033730559484,0.048222581296707735,0.04336259985729121,0.0006174638032597515,0.000536240548628884,0.07873830202652662,0.007954621961893218
db15k_mhyper_native,D-N,test,Query-soft,raw_endpoint,0,0,59412,0.3609900858955428,0.3745666587877784,-0.013576572892235649,0.3007304921564667,0.3669797347337238,0.6677102268901906,0.11888011024879507,0.035750874062735166,0.022174301170499514,1.0,0.4911171143876658
db15k_mhyper_native,D-N,test,Query-soft,normalized_endpoint,0,0,59412,0.3609900858955428,0.37457507689857933,-0.01358499100303659,0.30074732377297514,0.3669797347337238,0.667727058506699,0.11890143999413597,0.035759289870989384,0.0221742988679528,1.0,0.4911171143876658
db15k_mhyper_native,D-N,test,Relation,raw_endpoint,1,32634,59412,0.37449136832184715,0.3745666587877784,-7.529046593127939e-05,0.10528176126035145,0.19275567225476334,0.2980374335151148,0.07648374829488862,0.008052343728279277,0.007977053262347997,0.45071702686325993,0.1387749952415557
db15k_mhyper_native,D-N,test,Relation,normalized_endpoint,1,32634,59412,0.37449137062439386,0.37457507689857933,-8.370627418550412e-05,0.1052985928768599,0.19275567225476334,0.29805426513162325,0.0765514459054553,0.0080607595365335,0.007977053262347997,0.45071702686325993,0.1387749952415557
db15k_mhyper_native,D-N,test,Equal,raw_endpoint,0,0,59412,0.36074416807261356,0.3745666587877784,-0.01382249071516486,0.303137413317175,0.3662223119908436,0.6693597253080186,0.11889117193549023,0.036040362326772005,0.02221787161160715,1.0,0.5
db15k_mhyper_native,D-N,test,Equal,normalized_endpoint,0,0,59412,0.36074416807261356,0.37457507689857933,-0.013830908825965802,0.3031542449336834,0.3662223119908436,0.669376556924527,0.11891233171718278,0.03604877813502623,0.022217869309060435,1.0,0.5
db15k_mhyper_native,D-N,test,RRF,raw_endpoint,0,0,59412,0.3542964075196441,0.3745666587877784,-0.020270251268134278,0.38623510401939004,0.3290412711236787,0.7152763751430687,0.1315133526590361,0.05079507344420153,0.030524822176067255,,
db15k_mhyper_native,D-N,test,RRF,normalized_endpoint,0,0,59412,0.3542964075196441,0.37457507689857933,-0.020278669378935223,0.3862519356358985,0.3290412711236787,0.7152932067595772,0.13152941608270033,0.050803491555002474,0.030524822176067255,,
db15k_mhyper_adamf,D-A,dev,Global,raw_endpoint,1,47532,47532,0.38258701302410913,0.38258701302410913,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,D-A,dev,Global,normalized_endpoint,1,47532,47532,0.38258701583598537,0.38258701583598537,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,D-A,dev,ADC,raw_endpoint,1,47369,47532,0.3826745352211416,0.38258701302410913,8.752219703242775e-05,0.0008625767903728015,0.002061768913574013,0.002924345703946815,0.12556519575919542,0.0001083096235404993,0.00019583182057292703,0.0034292687031894304,0.0010424556088529833
db15k_mhyper_adamf,D-A,dev,ADC,normalized_endpoint,1,47369,47532,0.38267453803301793,0.38258701583598537,8.752219703242775e-05,0.0008625767903728015,0.002061768913574013,0.002924345703946815,0.12556519575919542,0.0001083096235404993,0.00019583182057292703,0.0034292687031894304,0.0010424556088529833
db15k_mhyper_adamf,D-A,dev,Query-soft,raw_endpoint,0,0,47532,0.3466191219864379,0.38258701302410913,-0.03596789103767126,0.34162248590423294,0.36661617436674243,0.7082386602709754,0.16838455087529475,0.057523948857885976,0.02155605782021472,1.0,0.49449844315408564
db15k_mhyper_adamf,D-A,dev,Query-soft,normalized_endpoint,0,0,47532,0.3466191219864379,0.38258701583598537,-0.03596789384954754,0.34162248590423294,0.36661617436674243,0.7082386602709754,0.16838455087529475,0.057523948857885976,0.02155605500833844,1.0,0.49449844315408564
db15k_mhyper_adamf,D-A,dev,Relation,raw_endpoint,1,39558,47532,0.3838521909551416,0.38258701302410913,0.0012651779310324989,0.03553395607169907,0.07142556593452831,0.10695952200622738,0.07195887564520005,0.0025569835261453947,0.0038221614571778938,0.167760666498359,0.048756627114365056
db15k_mhyper_adamf,D-A,dev,Relation,normalized_endpoint,1,39558,47532,0.3838521937670179,0.38258701583598537,0.0012651779310324989,0.03553395607169907,0.07142556593452831,0.10695952200622738,0.07195887564520005,0.0025569835261453947,0.0038221614571778938,0.167760666498359,0.048756627114365056
db15k_mhyper_adamf,D-A,dev,Equal,raw_endpoint,0,0,47532,0.34655284059359764,0.38258701302410913,-0.036034172430511505,0.3425902549861146,0.3668896743246655,0.7094799293107801,0.16851381644656985,0.057731191345113675,0.02169701891460217,1.0,0.5
db15k_mhyper_adamf,D-A,dev,Equal,normalized_endpoint,0,0,47532,0.34655284059359764,0.38258701583598537,-0.036034175242387785,0.3425902549861146,0.3668896743246655,0.7094799293107801,0.16851381644656985,0.057731191345113675,0.021697016102725897,1.0,0.5
db15k_mhyper_adamf,D-A,dev,RRF,raw_endpoint,0,0,47532,0.33652719706100587,0.38258701302410913,-0.046059815963103296,0.415509551460069,0.33028275687957587,0.7457923083396448,0.17681091426747583,0.0734666236805236,0.027406807717420312,,
db15k_mhyper_adamf,D-A,dev,RRF,normalized_endpoint,0,0,47532,0.33652719706100587,0.38258701583598537,-0.046059818774979576,0.415509551460069,0.33028275687957587,0.7457923083396448,0.17681092103477222,0.07346662649239989,0.027406807717420312,,
db15k_mhyper_adamf,D-A,test,Global,raw_endpoint,2,59412,59412,0.3745666587877784,0.3745666587877784,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,D-A,test,Global,normalized_endpoint,2,59412,59412,0.37457507689857933,0.37457507689857933,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_adamf,D-A,test,ADC,raw_endpoint,2,59145,59412,0.37477821237709275,0.3745666587877784,0.00021155358931433232,0.0009425705244731704,0.002928701272470208,0.0038712717969433784,0.05127641959475696,4.833164171053642e-05,0.00025988523102486873,0.0044940416077560085,0.0013869252002962366
db15k_mhyper_adamf,D-A,test,ADC,normalized_endpoint,2,59145,59412,0.3747866304878936,0.37457507689857933,0.00021155358931433232,0.0009425705244731704,0.002928701272470208,0.0038712717969433784,0.05127641959475696,4.833164171053642e-05,0.00025988523102486873,0.0044940416077560085,0.0013869252002962366
db15k_mhyper_adamf,D-A,test,Query-soft,raw_endpoint,0,0,59412,0.33876015395849934,0.3745666587877784,-0.03580650482927906,0.3455025920689423,0.36777082070962097,0.7132734127785633,0.1651527836806588,0.057060714849068925,0.02125421001978988,1.0,0.4939019053389887
db15k_mhyper_adamf,D-A,test,Query-soft,normalized_endpoint,0,0,59412,0.33876015395849934,0.37457507689857933,-0.03581492294007999,0.3455025920689423,0.3677539890931125,0.7132565811620548,0.1651527836806588,0.057060714849068925,0.02124579190898894,1.0,0.4939019053389887
db15k_mhyper_adamf,D-A,test,Relation,raw_endpoint,2,49200,59412,0.3731788090863422,0.3745666587877784,-0.0013878497014362021,0.039924594358042145,0.07113041136470746,0.11105500572274961,0.09728074324046707,0.0038838942127244983,0.0024960445112882966,0.171884467784286,0.04933851934296751
db15k_mhyper_adamf,D-A,test,Relation,normalized_endpoint,2,49200,59412,0.3731872271971432,0.37457507689857933,-0.0013878497014362021,0.039924594358042145,0.07113041136470746,0.11105500572274961,0.09728074324046707,0.0038838942127244983,0.0024960445112882966,0.171884467784286,0.04933851934296751
db15k_mhyper_adamf,D-A,test,Equal,raw_endpoint,0,0,59412,0.3381083603629499,0.3745666587877784,-0.03645829842482851,0.3488689153706322,0.3668787450346731,0.7157476604053054,0.1654051967006197,0.05770473156961126,0.021246433144782764,1.0,0.5
db15k_mhyper_adamf,D-A,test,Equal,normalized_endpoint,0,0,59412,0.3381083603629499,0.37457507689857933,-0.03646671653562945,0.3488689153706322,0.36686191341816465,0.7157308287887969,0.1654051967006197,0.05770473156961126,0.021238015033981823,1.0,0.5
db15k_mhyper_adamf,D-A,test,RRF,raw_endpoint,0,0,59412,0.32678419210282034,0.3745666587877784,-0.04778246668495802,0.4233319868040127,0.33232343634282635,0.755655423146839,0.1753579420612066,0.07423462601463354,0.02645215932967552,,
db15k_mhyper_adamf,D-A,test,RRF,normalized_endpoint,0,0,59412,0.32678419210282034,0.37457507689857933,-0.04779088479575896,0.42334881842052113,0.33232343634282635,0.7556722547633474,0.17537084926770866,0.07424304182288777,0.026452157027128803,,
mkgw_native_adamf,W-NA,dev,Global,raw_endpoint,0,0,25656,0.33519172033894684,0.33519172033894684,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_native_adamf,W-NA,dev,Global,normalized_endpoint,0,0,25656,0.33519172033894684,0.33519172033894684,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_native_adamf,W-NA,dev,ADC,raw_endpoint,5,103,25656,0.3354981127729137,0.33519172033894684,0.0003063924339667751,0.00966635484876832,0.016058621764889303,0.025724976613657625,0.08766604194156416,0.0008474110695941656,0.0011538035035609407,0.03866541939507328,0.008662690988462738
mkgw_native_adamf,W-NA,dev,ADC,normalized_endpoint,5,103,25656,0.33557660859801847,0.33519172033894684,0.0003848882590715806,0.009471468662301216,0.016058621764889303,0.02553009042719052,0.08118226136880256,0.0007689152444893601,0.0011538035035609407,0.03866541939507328,0.008662690988462738
mkgw_native_adamf,W-NA,dev,Query-soft,raw_endpoint,0,0,25656,0.31861257618706207,0.33519172033894684,-0.01657914415188482,0.40130963517305895,0.3138836919239164,0.7151933270969754,0.10091843741436471,0.04049954130099388,0.02392039714910907,1.0,0.451492828188338
mkgw_native_adamf,W-NA,dev,Query-soft,normalized_endpoint,0,0,25656,0.31861257618706207,0.33519172033894684,-0.01657914415188482,0.40130963517305895,0.3138836919239164,0.7151933270969754,0.10091843741436471,0.04049954130099388,0.02392039714910907,1.0,0.451492828188338
mkgw_native_adamf,W-NA,dev,Relation,raw_endpoint,10,1650,25656,0.33758904687252367,0.33519172033894684,0.0023973265335768133,0.11985500467726848,0.12780636108512627,0.24766136576239475,0.05331266746365696,0.006389790008214264,0.008787116541791077,0.41417212347988774,0.10997427502338634
mkgw_native_adamf,W-NA,dev,Relation,normalized_endpoint,10,1650,25656,0.3377203630410241,0.33519172033894684,0.0025286427020772663,0.1195431867789211,0.1278453383224197,0.24738852510134082,0.05251627154603768,0.006277962458360521,0.008806605160437787,0.41417212347988774,0.10997427502338634
mkgw_native_adamf,W-NA,dev,Equal,raw_endpoint,0,0,25656,0.3172671868849469,0.33519172033894684,-0.017924533454000007,0.4028297474275023,0.313104147178048,0.7159338946055503,0.10232392066253056,0.04121911911627897,0.023294585662278967,1.0,0.4500000000000001
mkgw_native_adamf,W-NA,dev,Equal,normalized_endpoint,0,0,25656,0.3172671868849469,0.33519172033894684,-0.017924533454000007,0.4028297474275023,0.313104147178048,0.7159338946055503,0.10232392066253056,0.04121911911627897,0.023294585662278967,1.0,0.4500000000000001
mkgw_native_adamf,W-NA,dev,RRF,raw_endpoint,0,0,25656,0.28795616970357624,0.33519172033894684,-0.04723555063537058,0.4745478640473963,0.2593935141877144,0.7339413782351107,0.12543438710117444,0.05952462047695661,0.012289069841586042,,
mkgw_native_adamf,W-NA,dev,RRF,normalized_endpoint,0,0,25656,0.28795616970357624,0.33519172033894684,-0.04723555063537058,0.4745478640473963,0.2593935141877144,0.7339413782351107,0.12543438710117444,0.05952462047695661,0.012289069841586042,,
mkgw_native_adamf,W-NA,test,Global,raw_endpoint,0,0,25644,0.34412700905997506,0.34412700905997506,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
